soc_2010,title_2010,group_id,oews_tot_emp_imputed,oews_a_mean,net_emp_pc_1p_api_count_pc,net_emp_pc_1p_api_count_pc_winsorized,net_emp_pc_claude_ai_count_pc,net_emp_pc_claude_ai_count_pc_winsorized,net_emp_pc_total_count_pc,net_emp_pc_total_count_pc_winsorized
29-2032,Diagnostic Medical Sonographers,321,86460.0,92550.0,0.0002197547999074,0.0002197547999074,0.0001966227157066,0.0001966227157066,0.0004163775156141,0.0004163775156141
29-2033,Nuclear Medicine Technologists,322,16960.0,99690.0,0.0494103773584906,0.0494103773584906,-0.0084905660377358,-0.0084905660377358,0.0409198113207548,0.0409198113207548
29-2034,Radiologic Technologists,323,223460.0,79760.0,0.0004161818670008,0.0004161818670008,-0.0002192786180971,-0.0002192786180971,0.0001969032489037,0.0001969032489037
29-2035,Magnetic Resonance Imaging Technologists,324,41530.0,91020.0,0.0020226342403082,0.0020226342403082,-4.815795810260014e-05,-4.815795810260014e-05,0.0019744762822055998,0.0019744762822055998
29-2041,Emergency Medical Technicians and Paramedics (#),326,277510.0,50463.90220172246,0.0,0.0,-8.287989621995604e-05,-8.287989621995604e-05,-8.287989621995604e-05,-8.287989621995604e-05
29-2051,Dietetic Technicians,327,29950.0,39560.0,0.0127545909849749,0.0127545909849749,0.00046744574290490115,0.00046744574290490115,0.013222036727879801,0.013222036727879801
29-2052,Pharmacy Technicians,328,487920.0,44800.0,0.0002520905066404,0.0002520905066404,0.0004344974585997,0.0004344974585997,0.0006865879652402,0.0006865879652402
29-2053,Psychiatric Technicians,329,136300.0,45000.0,0.0,0.0,0.0,0.0,0.0,0.0
29-2054,Respiratory Therapy Technicians,325,87030.0,56370.0,0.0002068252326783,0.0002068252326783,-0.0007468688957831,-0.0007468688957831,-0.0005400436631047,-0.0005400436631047
29-2055,Surgical Technologists,330,113890.0,65810.0,0.0,0.0,0.0,0.0,0.0,0.0
29-2056,Veterinary Technologists and Technicians,331,131320.0,46280.0,0.0002893694791349,0.0002893694791349,-0.0007462686567163999,-0.0007462686567163999,-0.00045689917758149994,-0.00045689917758149994
29-2057,Ophthalmic Medical Technicians,332,76520.0,45360.0,0.0,0.0,0.0,0.0,0.0,0.0
29-2061,Licensed Practical and Licensed Vocational Nurses,333,632430.0,64150.0,0.0002798728713059,0.0002798728713059,6.95729171608e-05,6.95729171608e-05,0.0003494457884667,0.0003494457884667
29-2071,Medical Records and Health Information Technicians (#),334,206720.0,57556.91176470588,0.0130950077399381,0.0130950077399381,0.0017850232198141998,0.0017850232198141998,0.0148800309597523,0.0148800309597523
29-2081,"Opticians, Dispensing",335,79690.0,49970.0,0.0,0.0,0.0,0.0,0.0,0.0
29-2091,Orthotists and Prosthetists,336,9930.0,81330.0,0.0,0.0,0.0,0.0,0.0,0.0
29-2092,Hearing Aid Specialists,337,10580.0,63930.0,0.0,0.0,0.0,0.0,0.0,0.0
29-2099,"Health Technologists and Technicians, All Other (#)",325,91000.0,60080.42307692308,0.0009340659340659,0.0009340659340659,0.0004065934065934,0.0004065934065934,0.0013406593406593,0.0013406593406593
29-9011,Occupational Health and Safety Specialists,154,128430.0,88660.0,0.0004516078797788,0.0004516078797788,0.0004282488515144,0.0004282488515144,0.0008798567312933,0.0008798567312933
29-9012,Occupational Health and Safety Technicians,155,31450.0,63800.0,0.0005087440381558,0.0005087440381558,-0.0029570747217806,-0.0029570747217806,-0.0024483306836248003,-0.0024483306836248003
29-9091,Athletic Trainers,338,28950.0,63960.0,0.0044559585492227,0.0044559585492227,-0.006770293609671799,-0.006770293609671799,-0.0023143350604490995,-0.0023143350604490995
29-9092,Genetic Counselors,339,3510.0,102890.0,0.0461538461538461,0.0461538461538461,-0.15954415954415962,-0.15954415954415962,-0.1133903133903134,-0.1133903133903134
29-9099,"Healthcare Practitioners and Technical Workers, All Other (#)",334,78640.0,71503.17268565616,0.0011190233977619,0.0011190233977619,-0.019621057985757903,-0.019621057985757903,-0.018502034587995903,-0.018502034587995903
31-1011,Home Health Aides,340,1994070.0,34990.0,0.0,0.0,-3.711003124263441e-05,-3.711003124263441e-05,-3.711003124263441e-05,-3.711003124263441e-05
31-1013,Psychiatric Aides,344,34900.0,43610.0,0.0007163323782234,0.0007163323782234,-0.0034957020057306,-0.0034957020057306,-0.0027793696275071997,-0.0027793696275071997
31-1014,Nursing Assistants,342,1388430.0,41270.0,6.986308276254475e-05,6.986308276254475e-05,-2.7369042731716835e-05,-2.7369042731716835e-05,4.2494040030799994e-05,4.2494040030799994e-05
31-1015,Orderlies,343,53020.0,40070.0,0.0,0.0,0.0,0.0,0.0,0.0
31-2011,Occupational Therapy Assistants,345,47910.0,68540.0,0.0013775829680651999,0.0013775829680651999,-0.0083072427468169,-0.0083072427468169,-0.0069296597787517995,-0.0069296597787517995
31-2012,Occupational Therapy Aides,346,5000.0,41850.0,0.0,0.0,0.0022000000000000006,0.0022000000000000006,0.0022000000000000006,0.0022000000000000006
31-2021,Physical Therapist Assistants,347,108010.0,67160.0,0.0,0.0,0.0,0.0,0.0,0.0
31-2022,Physical Therapist Aides,348,44010.0,35510.0,0.0,0.0,0.0,0.0,0.0,0.0
31-9011,Massage Therapists,349,96040.0,63430.0,0.0001561849229487,0.0001561849229487,-0.0025718450645564,-0.0025718450645564,-0.0024156601416077,-0.0024156601416077
31-9091,Dental Assistants,350,375430.0,48860.0,0.0002077617665077,0.0002077617665077,-3.995418586687265e-05,-3.995418586687265e-05,0.00016780758064082734,0.00016780758064082734
31-9092,Medical Assistants,351,793460.0,44720.0,0.0008935548105764,0.0008935548105764,-0.0003125551382552,-0.0003125551382552,0.0005809996723212,0.0005809996723212
31-9093,Medical Equipment Preparers,352,72760.0,48990.0,0.0,0.0,0.0,0.0,0.0,0.0
31-9094,Medical Transcriptionists,353,43070.0,39210.0,0.0262131413977247,0.0262131413977247,0.015161365219410299,0.015161365219410299,0.0413745066171349,0.0413745066171349
31-9095,Pharmacy Aides,354,41100.0,40290.0,0.0033090024330899998,0.0033090024330899998,-0.0171289537712895,-0.0171289537712895,-0.0138199513381996,-0.0138199513381996
31-9096,Veterinary Assistants and Laboratory Animal Caretakers,355,114190.0,38990.0,0.0035204483755145,0.0035204483755145,-0.0023119362466065,-0.0023119362466065,0.0012085121289079,0.0012085121289079
31-9097,Phlebotomists,356,138880.0,44390.0,0.0007632488479262,0.0007632488479262,0.0001584101382488,0.0001584101382488,0.0009216589861751,0.0009216589861751
31-9099,"Healthcare Support Workers, All Other",357,103650.0,48760.0,0.0,0.0,0.0,0.0,0.0,0.0
33-1011,First-Line Supervisors of Correctional Officers,358,53390.0,82260.0,0.0029968158831241,0.0029968158831241,0.0,0.0,0.0029968158831241,0.0029968158831241
33-1012,First-Line Supervisors of Police and Detectives,359,153130.0,110990.0,0.0,0.0,-0.0005550839156272,-0.0005550839156272,-0.0005550839156272,-0.0005550839156272
33-1021,First-Line Supervisors of Fire Fighting and Prevention Workers,360,93680.0,97030.0,0.001195559350982,0.001195559350982,0.0002668659265585,0.0002668659265585,0.0014624252775406001,0.0014624252775406001
33-1099,"First-Line Supervisors of Protective Service Workers, All Other (#)",361,90770.0,65318.43230142118,,,,,,
33-2011,Firefighters,362,332240.0,63890.0,0.0,0.0,-5.116783048398748e-05,-5.116783048398748e-05,-5.116783048398748e-05,-5.116783048398748e-05
33-2021,Fire Inspectors and Investigators,363,14050.0,87440.0,0.0,0.0,0.0,0.0,0.0,0.0
33-2022,Forest Fire Inspectors and Prevention Specialists,364,2780.0,61820.0,0.0,0.0,-0.00035971223021579943,-0.00035971223021579943,-0.00035971223021579943,-0.00035971223021579943
33-3011,Bailiffs,365,16910.0,62180.0,0.0011235955056179,0.0011235955056179,0.0,0.0,0.0011235955056179,0.0011235955056179
33-3012,Correctional Officers and Jailers,366,365380.0,62760.0,0.0072472494389402,0.0072472494389402,-0.0025644534457277997,-0.0025644534457277997,0.0046827959932125,0.0046827959932125
33-3021,Detectives and Criminal Investigators,367,110790.0,98770.0,0.0100370069500858,0.0100370069500858,-0.0060835815506815,-0.0060835815506815,0.003953425399404201,0.003953425399404201
33-3031,Fish and Game Wardens,368,6420.0,67990.0,0.0,0.0,0.0,0.0,0.0,0.0
33-3041,Parking Enforcement Workers,369,7770.0,51840.0,0.0,0.0,0.0,0.0,0.0,0.0
33-3051,Police and Sheriff's Patrol Officers,370,666990.0,79320.0,0.0014003208443904057,0.0014003208443904057,0.0004078022159253,0.0004078022159253,0.0018081230603158001,0.0018081230603158001
33-3052,Transit and Railroad Police,371,3000.0,91820.0,0.0,0.0,0.0,0.0,0.0,0.0
33-9011,Animal Control Workers,372,11790.0,49240.0,0.0,0.0,0.0171331636980492,0.0171331636980492,0.0171331636980492,0.0171331636980492
33-9021,Private Detectives and Investigators,373,38700.0,61680.0,0.001266149870801,0.001266149870801,-0.0006976744186045999,-0.0006976744186045999,0.0005684754521964,0.0005684754521964
33-9031,Gaming Surveillance Officers and Gaming Investigators,374,10000.0,46710.0,0.0015,0.0015,0.0,0.0,0.0015,0.0015
33-9032,Security Guards,375,1241770.0,42890.0,0.0005621008721421,0.0005621008721421,0.0,0.0,0.0005621008721421,0.0005621008721421
33-9091,Crossing Guards,376,90180.0,42910.0,0.0,0.0,0.0,0.0,0.0,0.0
33-9092,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",377,143590.0,34700.0,0.0,0.0,0.0,0.0,0.0,0.0
33-9093,Transportation Security Screeners,378,46340.0,61840.0,0.0011221406991799,0.0011221406991799,0.0019421665947345,0.0019421665947345,0.0030643072939145,0.0030643072939145
33-9099,"Protective Service Workers, All Other (#)",379,155250.0,42197.17165861514,0.0012238325281803,0.0012238325281803,6.441223832519998e-05,6.441223832519998e-05,0.0012882447665056,0.0012882447665056
35-1011,Chefs and Head Cooks,380,182320.0,64720.0,0.0005155770074594,0.0005155770074594,0.0001261518209740998,0.0001261518209740998,0.0006417288284334998,0.0006417288284334998
35-1012,First-Line Supervisors of Food Preparation and Serving Workers,381,1187460.0,44900.0,4.3790948747747295e-05,4.3790948747747295e-05,-2.1053340744100026e-05,-2.1053340744100026e-05,2.273760800370001e-05,2.273760800370001e-05
35-2011,"Cooks, Fast Food",382,668230.0,31140.0,0.0,0.0,0.0002858297292847999,0.0002858297292847999,0.0002858297292847999,0.0002858297292847999
35-2012,"Cooks, Institution and Cafeteria",383,448260.0,37310.0,0.0,0.0,-4.907865970642038e-05,-4.907865970642038e-05,-4.907865970642038e-05,-4.907865970642038e-05
35-2013,"Cooks, Private Household",384,900.0,51290.0,0.0233333333333333,0.0233333333333333,0.002222222222222299,0.002222222222222299,0.0255555555555556,0.0255555555555556
35-2014,"Cooks, Restaurant",385,1452130.0,37730.0,0.0001074283982839,0.0001074283982839,0.0003092009668555,0.0003092009668555,0.0004166293651394,0.0004166293651394
35-2015,"Cooks, Short Order",386,150420.0,35660.0,0.0002725701369498,0.0002725701369498,0.00011301688605239998,0.00011301688605239998,0.00038558702300230005,0.00038558702300230005
35-2019,"Cooks, All Other",387,23590.0,38000.0,,,,,,
35-2021,Food Preparation Workers,388,888770.0,33940.0,0.0,0.0,-5.063177199949998e-05,-5.063177199949998e-05,-5.063177199949998e-05,-5.063177199949998e-05
35-3011,Bartenders,389,745610.0,39880.0,0.0,0.0,1.0729469830099994e-05,1.0729469830099994e-05,1.0729469830099994e-05,1.0729469830099994e-05
35-3021,"Combined Food Preparation and Serving Workers, Including Fast Food",390,1890465.0,31350.0,1.7456022724567765e-05,1.7456022724567765e-05,-3.9143808533879234e-05,-3.9143808533879234e-05,-2.1687785809311465e-05,-2.1687785809311465e-05
35-3022,"Counter Attendants, Cafeteria, Food Concession, and Coffee Shop",390,1890465.0,31350.0,8.304835053809513e-05,8.304835053809513e-05,9.574363979231748e-05,9.574363979231748e-05,0.00017879199033041747,0.00017879199033041747
35-3031,Waiters and Waitresses,391,2302690.0,38360.0,8.685493922325627e-06,8.685493922325627e-06,7.382669833899994e-06,7.382669833899994e-06,1.6068163756300006e-05,1.6068163756300006e-05
35-3041,"Food Servers, Nonrestaurant",392,271780.0,35030.0,0.0002170873500625,0.0002170873500625,0.0,0.0,0.0002170873500625,0.0002170873500625
35-9011,Dining Room and Cafeteria Attendants and Bartender Helpers,393,522010.0,34190.0,0.0,0.0,0.0,0.0,0.0,0.0
35-9021,Dishwashers,394,471670.0,33220.0,0.0,0.0,-3.180189539296542e-05,-3.180189539296542e-05,-3.180189539296542e-05,-3.180189539296542e-05
35-9031,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",395,427150.0,32030.0,0.0035233524523002,0.0035233524523002,-2.341097974950003e-05,-2.341097974950003e-05,0.0034999414725506994,0.0034999414725506994
35-9099,"Food Preparation and Serving Related Workers, All Other",396,89580.0,35990.0,,,,,,
37-1011,First-Line Supervisors of Housekeeping and Janitorial Workers,397,174660.0,51170.0,0.0038875529600366,0.0038875529600366,-0.00010878277796860011,-0.00010878277796860011,0.0037787701820679994,0.0037787701820679994
37-1012,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",398,124130.0,59380.0,0.0054378474180294,0.0054378474180294,0.0024168210746798,0.0024168210746798,0.007854668492709299,0.007854668492709299
37-2011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",399,2199900.0,37460.0,0.0,0.0,0.0,0.0,0.0,0.0
37-2012,Maids and Housekeeping Cleaners,400,854910.0,36180.0,8.538910528593654e-05,8.538910528593654e-05,-2.1054847878724077e-05,-2.1054847878724077e-05,6.433425740720709e-05,6.433425740720709e-05
37-2019,"Building Cleaning Workers, All Other",401,16370.0,44150.0,,,,,,
37-2021,Pest Control Workers,402,96110.0,45800.0,0.0008531890542087,0.0008531890542087,0.00034335657059619997,0.00034335657059619997,0.0011965456248049,0.0011965456248049
37-3011,Landscaping and Groundskeeping Workers,403,943430.0,40880.0,0.0,0.0,-0.0001144759017627,-0.0001144759017627,-0.0001144759017627,-0.0001144759017627
37-3012,"Pesticide Handlers, Sprayers, and Applicators, Vegetation",404,25200.0,45960.0,0.0,0.0,0.0,0.0,0.0,0.0
37-3013,Tree Trimmers and Pruners,405,47870.0,54970.0,0.0,0.0,0.0,0.0,0.0,0.0
37-3019,"Grounds Maintenance Workers, All Other",406,13580.0,47180.0,,,,,,
39-1011,Gaming Supervisors,407,12765.0,62600.0,0.0061104582843713,0.0061104582843713,-0.0035252643948296,-0.0035252643948296,0.0025851938895416994,0.0025851938895416994
39-1012,Slot Supervisors,407,12765.0,62600.0,0.0024285154719937,0.0024285154719937,0.0,0.0,0.0024285154719937,0.0024285154719937
39-1021,First-Line Supervisors of Personal Service Workers (#),408,199890.0,51142.91460303167,0.0195607584171294,0.0195607584171294,0.0054980239131523,0.0054980239131523,0.025058782330281602,0.025058782330281602
39-2011,Animal Trainers,409,20110.0,45780.0,0.0017404276479363,0.0017404276479363,-0.0008950770760815,-0.0008950770760815,0.0008453505718548,0.0008453505718548
39-2021,Nonfarm Animal Caretakers,410,277300.0,34750.0,0.0001947349441038,0.0001947349441038,0.0,0.0,0.0001947349441038,0.0001947349441038
39-3011,Gaming Dealers,411,82980.0,40420.0,0.0004579416726922,0.0004579416726922,0.0,0.0,0.0004579416726922,0.0004579416726922
39-3012,Gaming and Sports Book Writers and Runners,412,7600.0,32570.0,0.0021052631578947,0.0021052631578947,0.0,0.0,0.0021052631578947,0.0021052631578947
39-3019,"Gaming Service Workers, All Other",413,14920.0,37590.0,,,,,,
39-3021,Motion Picture Projectionists,414,1950.0,50290.0,0.0,0.0,0.0,0.0,0.0,0.0
39-3031,"Ushers, Lobby Attendants, and Ticket Takers",415,119210.0,31770.0,0.0,0.0,0.0,0.0,0.0,0.0
39-3091,Amusement and Recreation Attendants,416,371590.0,31350.0,0.0007723566296186,0.0007723566296186,-5.382276164590002e-05,-5.382276164590002e-05,0.0007185338679726999,0.0007185338679726999
39-3092,Costume Attendants,417,6290.0,65890.0,0.0023847376788553,0.0023847376788553,0.00302066772655,0.00302066772655,0.0054054054054054,0.0054054054054054
39-3093,"Locker Room, Coatroom, and Dressing Room Attendants",418,14960.0,36490.0,0.0033422459893048,0.0033422459893048,0.004211229946524101,0.004211229946524101,0.0075534759358289,0.0075534759358289
39-3099,"Entertainment Attendants and Related Workers, All Other",419,8060.0,36180.0,,,,,,
39-4011,Embalmers,420,3420.0,57520.0,0.0,0.0,0.0,0.0,0.0,0.0
39-4021,Funeral Attendants,422,30560.0,35900.0,0.0027486910994764,0.0027486910994764,0.0008835078534032001,0.0008835078534032001,0.0036321989528795996,0.0036321989528795996
39-4031,"Morticians, Undertakers, and Funeral Directors",423,25700.0,56340.0,0.0,0.0,3.247553810200015e-06,3.247553810200015e-06,3.247553810200015e-06,3.247553810200015e-06
39-5011,Barbers,424,18100.0,47800.0,0.0037016574585635,0.0037016574585635,-0.0029281767955801003,-0.0029281767955801003,0.0007734806629833991,0.0007734806629833991
39-5012,"Hairdressers, Hairstylists, and Cosmetologists",425,295460.0,43460.0,0.0012184390442022,0.0012184390442022,-0.0008326000135381998,-0.0008326000135381998,0.0003858390306640002,0.0003858390306640002
39-5091,"Makeup Artists, Theatrical and Performance",426,3320.0,75410.0,0.0,0.0,-0.0054216867469879,-0.0054216867469879,-0.0054216867469879,-0.0054216867469879
39-5092,Manicurists and Pedicurists,427,147820.0,36910.0,0.0,0.0,0.0,0.0,0.0,0.0
39-5093,Shampooers,428,8890.0,30830.0,0.0,0.0,-0.013048368953880798,-0.013048368953880798,-0.013048368953880798,-0.013048368953880798
39-5094,Skincare Specialists,429,70240.0,48670.0,0.0,0.0,-2.847380410020005e-05,-2.847380410020005e-05,-2.847380410020005e-05,-2.847380410020005e-05
39-6011,Baggage Porters and Bellhops,430,31220.0,36960.0,0.0032671364509929,0.0032671364509929,0.0002242152466366996,0.0002242152466366996,0.0034913516976297,0.0034913516976297
39-6012,Concierges,431,44200.0,40770.0,0.0069004524886877,0.0069004524886877,0.008416289592760199,0.008416289592760199,0.015316742081447999,0.015316742081447999
39-7011,Tour Guides and Escorts,432,24505.0,43090.0,0.0014690879412364,0.0014690879412364,-0.0003672719853090997,-0.0003672719853090997,0.0011018159559273,0.0011018159559273
39-7012,Travel Guides,433,24505.0,43090.0,0.014160375433584999,0.014160375433584999,-0.004203223831871002,-0.004203223831871002,0.009957151601714002,0.009957151601714002
39-9011,Childcare Workers,434,520180.0,33140.0,0.0001499480948902,0.0001499480948902,-0.00013456880310659994,-0.00013456880310659994,1.537929178359993e-05,1.537929178359993e-05
39-9021,Personal Care Aides,341,1994070.0,34990.0,2.1563937073422686e-05,2.1563937073422686e-05,-0.00053358207084,-0.00053358207084,-0.0005120181337665999,-0.0005120181337665999
39-9031,Fitness Trainers and Aerobics Instructors,435,303620.0,51360.0,0.0,0.0,-0.0008695079375535,-0.0008695079375535,-0.0008695079375535,-0.0008695079375535
39-9032,Recreation Workers,436,309640.0,37170.0,0.0,0.0,-2.5836455238399984e-05,-2.5836455238399984e-05,-2.5836455238399984e-05,-2.5836455238399984e-05
39-9041,Residential Advisors,437,82810.0,41590.0,0.0012679628064243,0.0012679628064243,0.0005554884675763999,0.0005554884675763999,0.0018234512740007,0.0018234512740007
39-9099,"Personal Care and Service Workers, All Other (#)",421,65340.0,38297.00948882767,,,,,,
41-1011,First-Line Supervisors of Retail Sales Workers,438,1113160.0,52350.0,0.0023356174284198,0.0023356174284198,-0.00011939191334469994,-0.00011939191334469994,0.0022162255150752,0.0022162255150752
41-1012,First-Line Supervisors of Non-Retail Sales Workers,439,219010.0,97870.0,0.0096620433011287,0.0096620433011287,-0.0009593064140509001,-0.0009593064140509001,0.0087027368870779,0.0087027368870779
41-2011,Cashiers,440,3148030.0,31810.0,0.0009682245721927999,0.0009682245721927999,0.0009920489957212,0.0009920489957212,0.0019602735679138997,0.0019602735679138997
41-2012,Gaming Change Persons and Booth Cashiers,441,21930.0,36820.0,0.0,0.0,0.0,0.0,0.0,0.0
41-2021,Counter and Rental Clerks,442,398620.0,43700.0,0.0026892780091315,0.0026892780091315,-0.0008755205458833007,-0.0008755205458833007,0.0018137574632482003,0.0018137574632482003
41-2022,Parts Salespersons,443,265060.0,42390.0,0.0014789104353730507,0.0014789104353730507,-4.1500037727299995e-05,-4.1500037727299995e-05,0.0014374103976457998,0.0014374103976457998
41-2031,Retail Salespersons,444,3800250.0,37150.0,0.0008449444115517767,0.0008449444115517767,1.5788434970999844e-06,1.5788434970999844e-06,0.000846523255049,0.000846523255049
41-3011,Advertising Sales Agents,445,97470.0,76350.0,0.021873396942649,0.021873396942649,-0.0017954242330974002,-0.0017954242330974002,0.0200779727095517,0.0200779727095517
41-3021,Insurance Sales Agents,446,469480.0,81510.0,0.0032844849620857,0.0032844849620857,-0.0006368748402488,-0.0006368748402488,0.0026476101218369,0.0026476101218369
41-3031,"Securities, Commodities, and Financial Services Sales Agents",447,472300.0,110400.0,0.043023502011433394,0.043023502011433394,-0.001433410967605301,-0.001433410967605301,0.041590091043828,0.041590091043828
41-3041,Travel Agents,448,59150.0,52690.0,0.015519864750633999,0.015519864750633999,-0.001538461538461499,-0.001538461538461499,0.013981403212172498,0.013981403212172498
41-3099,"Sales Representatives, Services, All Other",449,1189330.0,81260.0,0.0,0.0,-1.2612142971252722e-05,-1.2612142971252722e-05,-1.2612142971252722e-05,-1.2612142971252722e-05
41-4011,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",450,293930.0,114520.0,0.0571394549722723,0.0571394549722723,-0.003633518184601798,-0.003633518184601798,0.053505936787670606,0.053505936787670606
41-4012,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",451,1266860.0,81470.0,0.0029513916296986,0.0029513916296986,-0.0003891511295645001,-0.0003891511295645001,0.0025622405001341996,0.0025622405001341996
41-9011,Demonstrators and Product Promoters,452,64770.0,43730.0,0.0292573722402347,0.0292573722402347,0.0015593639030415003,0.0015593639030415003,0.0308167361432762,0.0308167361432762
41-9012,Models,453,5350.0,81540.0,0.0104672897196261,0.0104672897196261,0.0,0.0,0.0104672897196261,0.0104672897196261
41-9021,Real Estate Brokers,454,49590.0,91660.0,0.0254058851926737,0.0254058851926737,-0.0015315184412259993,-0.0015315184412259993,0.0238743667514478,0.0238743667514478
41-9022,Real Estate Sales Agents,455,190600.0,70970.0,0.0215221519060614,0.0215221519060614,-0.0102101364139538,-0.0102101364139538,0.011312015492107603,0.011312015492107603
41-9031,Sales Engineers,456,56690.0,130410.0,0.1573293349797143,0.1573293349797143,-0.005803492679484899,-0.005803492679484899,0.1515258423002293,0.1515258423002293
41-9041,Telemarketers,457,66430.0,36340.0,0.016634050880626302,0.016634050880626302,-0.0043956043956044,-0.0043956043956044,0.0122384464850218,0.0122384464850218
41-9091,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers",458,4590.0,39890.0,0.39760348583877997,0.39760348583877997,-0.2688453159041394,-0.24300795596997296,0.1287581699346405,0.1287581699346405
41-9099,"Sales and Related Workers, All Other",459,99070.0,57030.0,,,,,,
43-1011,First-Line Supervisors of Office and Administrative Support Workers,460,1495580.0,71560.0,0.000982227630752,0.000982227630752,-0.0014268711804116,-0.0014268711804116,-0.00044464354965960016,-0.00044464354965960016
43-2011,"Switchboard Operators, Including Answering Service",461,35730.0,42130.0,0.0172404142177442,0.0172404142177442,0.0007556675062972001,0.0007556675062972001,0.0179960817240415,0.0179960817240415
43-2021,Telephone Operators,462,3950.0,42880.0,0.0141772151898734,0.0141772151898734,-0.0083544303797469,-0.0083544303797469,0.005822784810126502,0.005822784810126502
43-2099,"Communications Equipment Operators, All Other",463,695.0,55890.0,,,,,,
43-3011,Bill and Account Collectors,464,165020.0,48370.0,0.0054963034783662,0.0054963034783662,-0.0011998545630832,-0.0011998545630832,0.004296448915283,0.004296448915283
43-3021,Billing and Posting Clerks,465,417500.0,49490.0,0.0067497005988024,0.0067497005988024,-0.0001053892215569,-0.0001053892215569,0.0066443113772455,0.0066443113772455
43-3031,"Bookkeeping, Accounting, and Auditing Clerks",466,1455770.0,52020.0,0.0020456528160354855,0.0020456528160354855,0.0002665256187447001,0.0002665256187447001,0.0023121784347801995,0.0023121784347801995
43-3041,Gaming Cage Workers,467,13490.0,38600.0,0.0191252779836916,0.0191252779836916,0.010600444773906599,0.010600444773906599,0.0297257227575982,0.0297257227575982
43-3051,Payroll and Timekeeping Clerks,468,156950.0,56870.0,0.0007836890729531,0.0007836890729531,-0.00021025804396309993,-0.00021025804396309993,0.0005734310289900999,0.0005734310289900999
43-3061,Procurement Clerks,469,59900.0,50430.0,0.0232220367278798,0.0232220367278798,0.0016360601001669001,0.0016360601001669001,0.0248580968280467,0.0248580968280467
43-3071,Tellers,470,339340.0,40940.0,5.009724759827901e-05,5.009724759827901e-05,6.4831732185921e-05,6.4831732185921e-05,0.000114928979784221,0.000114928979784221
43-3099,"Financial Clerks, All Other",471,37030.0,55330.0,,,,,,
43-4011,Brokerage Clerks,472,40090.0,67680.0,0.0132451983038164,0.0132451983038164,9.977550511339997e-05,9.977550511339997e-05,0.0133449738089299,0.0133449738089299
43-4021,Correspondence Clerks,473,6260.0,46610.0,0.3900958466453675,0.3900958466453675,-0.11277955271565498,-0.11277955271565498,0.27731629392971235,0.27731629392971235
43-4031,"Court, Municipal, and License Clerks",474,170010.0,51200.0,0.003523322157520109,0.003523322157520109,-0.00017057820128230008,-0.00017057820128230008,0.003352743956237799,0.003352743956237799
43-4041,"Credit Authorizers, Checkers, and Clerks",475,11960.0,51270.0,0.0678929765886287,0.0678929765886287,0.0035953177257525004,0.0035953177257525004,0.07148829431438129,0.07148829431438129
43-4051,Customer Service Representatives,476,2725930.0,45380.0,0.0044704009273898995,0.0044704009273898995,-3.9986353281299986e-05,-3.9986353281299986e-05,0.0044304145741086995,0.0044304145741086995
43-4061,"Eligibility Interviewers, Government Programs",477,156260.0,53970.0,0.0018750799948802999,0.0018750799948802999,-0.0039101497504158995,-0.0039101497504158995,-0.0020350697555357004,-0.0020350697555357004
43-4071,File Clerks,478,78980.0,43700.0,0.0158774373259052,0.0158774373259052,0.0027981767536084997,0.0027981767536084997,0.018675614079513802,0.018675614079513802
43-4081,"Hotel, Motel, and Resort Desk Clerks",479,261430.0,34740.0,0.0039513445281719,0.0039513445281719,0.00019890601690699988,0.00019890601690699988,0.0041502505450790005,0.0041502505450790005
43-4111,"Interviewers, Except Eligibility and Loan",480,157310.0,45400.0,0.0684635433221029,0.0684635433221029,0.0034199987286251,0.0034199987286251,0.0718835420507279,0.0718835420507279
43-4121,"Library Assistants, Clerical",481,80070.0,37910.0,0.0689529714607794,0.0689529714607794,0.0031472461596103,0.0031472461596103,0.0721002176203897,0.0721002176203897
43-4131,Loan Interviewers and Clerks,482,173100.0,51050.0,0.004026574234546434,0.004026574234546434,0.0004794916233391,0.0004794916233391,0.0045060658578855335,0.0045060658578855335
43-4141,New Accounts Clerks,483,38030.0,47610.0,0.0011832763607678,0.0011832763607678,-0.00039442545358919995,-0.00039442545358919995,0.0007888509071785001,0.0007888509071785001
43-4151,Order Clerks,484,83420.0,46270.0,0.0110764804603213,0.0110764804603213,-0.00043155118676579973,-0.00043155118676579973,0.0106449292735555,0.0106449292735555
43-4161,"Human Resources Assistants, Except Payroll and Timekeeping",485,92580.0,50950.0,0.021300496867574,0.021300496867574,-0.0014149924389717013,-0.0014149924389717013,0.019885504428602298,0.019885504428602298
43-4171,Receptionists and Information Clerks,486,964530.0,38480.0,0.0026116346821768,0.0026116346821768,0.00033073102962060004,0.00033073102962060004,0.0029423657117975,0.0029423657117975
43-4181,Reservation and Transportation Ticket Agents and Travel Clerks,487,127440.0,47720.0,0.0152620841180163,0.0152620841180163,0.013849654739485299,0.013849654739485299,0.029111738857501502,0.029111738857501502
